"Task ID","Event Date Time (UTC)","Performance Counter","Value"
"Blog-B1","1/7/2020 8:21:18 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\disk bytes/sec","622186.797070664"
"Blog-B1","1/7/2020 8:21:18 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\disk bytes/sec","60849.5645056884"
"Blog-B1","1/7/2020 8:21:18 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\disk bytes/sec","28518162.5649993"
"Blog-B1","1/7/2020 8:21:18 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\avg. disk bytes/read","0"
"Blog-B1","1/7/2020 8:21:18 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\avg. disk bytes/read","0"
"Blog-B1","1/7/2020 8:21:18 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\avg. disk bytes/read","0"
"Blog-B1","1/7/2020 8:21:18 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\avg. disk bytes/read","0"
"Blog-B1","1/7/2020 8:21:18 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\avg. disk bytes/read","8192"
"Blog-B1","1/7/2020 8:21:18 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\avg. disk bytes/write","8192"
"Blog-B1","1/7/2020 8:21:18 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\avg. disk bytes/write","0"
"Blog-B1","1/7/2020 8:21:18 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\avg. disk bytes/write","10470.4"
"Blog-B1","1/7/2020 8:21:18 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\avg. disk bytes/write","61440"
"Blog-B1","1/7/2020 8:21:18 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\avg. disk bytes/write","9660.13490196078"
"Blog-B1","1/7/2020 8:21:18 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\avg. disk bytes/transfer","8192"
"Blog-B1","1/7/2020 8:21:18 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\avg. disk bytes/transfer","0"
"Blog-B1","1/7/2020 8:21:18 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\avg. disk bytes/transfer","10470.4"
"Blog-B1","1/7/2020 8:21:18 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\avg. disk bytes/transfer","61440"
"Blog-B1","1/7/2020 8:21:18 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\avg. disk bytes/transfer","9416.24591236102"
"Blog-B1","1/7/2020 8:21:18 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\avg. disk sec/transfer","0.000749666666666667"
"Blog-B1","1/7/2020 8:21:18 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\avg. disk sec/transfer","0"
"Blog-B1","1/7/2020 8:21:18 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\avg. disk sec/transfer","0.000575761666666667"
"Blog-B1","1/7/2020 8:21:18 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\avg. disk sec/transfer","0.0001378"
"Blog-B1","1/7/2020 8:21:18 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\avg. disk sec/transfer","0.725704382308698"
"Blog-B1","1/7/2020 8:21:18 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(tempdb)\log flushes/sec","0.990390047293106"
"Blog-B1","1/7/2020 8:21:18 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(model)\log flushes/sec","0"
"Blog-B1","1/7/2020 8:21:18 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(msdb)\log flushes/sec","0"
"Blog-B1","1/7/2020 8:21:18 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(mssqlsystemresource)\log flushes/sec","0"
"Blog-B1","1/7/2020 8:21:18 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(tpcc)\log flushes/sec","59.4234028375863"
"Blog-B1","1/7/2020 8:21:18 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(_total)\log flushes/sec","60.4137928848794"
"Blog-B1","1/7/2020 8:21:18 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(master)\log flushes/sec","0"
"Blog-B1","1/7/2020 8:21:18 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(tempdb)\log bytes flushed/sec","60849.5645056884"
"Blog-B1","1/7/2020 8:21:18 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(model)\log bytes flushed/sec","0"
"Blog-B1","1/7/2020 8:21:18 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(msdb)\log bytes flushed/sec","0"
"Blog-B1","1/7/2020 8:21:18 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(mssqlsystemresource)\log bytes flushed/sec","0"
"Blog-B1","1/7/2020 8:21:18 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(tpcc)\log bytes flushed/sec","622186.797070664"
"Blog-B1","1/7/2020 8:21:18 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(_total)\log bytes flushed/sec","683036.361576352"
"Blog-B1","1/7/2020 8:21:18 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(master)\log bytes flushed/sec","0"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\processor(_total)\% processor time","11.9182846910178"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\processor(0)\% processor time","19.9956517021282"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\processor(1)\% processor time","7.68729042553255"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\processor(2)\% processor time","15.3800162234048"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\processor(3)\% processor time","4.61020010638363"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\processor(_total)\% privileged time","3.84636289893614"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\processor(_total)\% user time","8.07735716442139"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\sqlserver:workload group stats(default)\cpu usage %","8.19389763779527"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\sqlserver:workload group stats(internal)\cpu usage %","0.0738188976377953"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\memory\available kbytes","1631988"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\memory\committed bytes","32501313536"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\paging file(_total)\% usage","5.01813386615954"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\sqlserver:memory manager\database cache memory (kb)","28066056"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\sqlserver:memory manager\free memory (kb)","34040"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\sqlserver:memory manager\target server memory (kb)","29184560"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\sqlserver:memory manager\total server memory (kb)","29184560"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\disk reads/sec","709.967043627723"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\disk writes/sec","2600.56459756784"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\disk transfers/sec","3310.53164119557"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\disk read bytes/sec","5816050.02139831"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\disk write bytes/sec","24198123.5024908"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\disk bytes/sec","30014173.5238892"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\avg. disk bytes/read","8192"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\avg. disk bytes/write","9304.94998090874"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\avg. disk bytes/transfer","9066.2699460108"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\avg. disk sec/transfer","0.270665034463107"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\disk reads/sec","0"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\disk reads/sec","0"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\disk reads/sec","0"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\disk reads/sec","0"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\disk reads/sec","709.967043627723"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\disk writes/sec","0"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\disk writes/sec","0"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\disk writes/sec","256.183912246088"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\disk writes/sec","0.992960900178634"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\disk writes/sec","2343.38772442158"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\disk transfers/sec","0"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\disk transfers/sec","0"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\disk transfers/sec","256.183912246088"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\disk transfers/sec","0.992960900178634"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\disk transfers/sec","3053.3547680493"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\disk read bytes/sec","0"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\disk read bytes/sec","0"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\disk read bytes/sec","0"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\disk read bytes/sec","0"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\disk read bytes/sec","5816050.02139831"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\disk write bytes/sec","0"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\disk write bytes/sec","0"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\disk write bytes/sec","1279632.68390381"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\disk write bytes/sec","61007.5177069753"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\disk write bytes/sec","22857483.3008801"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\disk bytes/sec","0"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\disk bytes/sec","0"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\disk bytes/sec","1279632.68390381"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\disk bytes/sec","61007.5177069753"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\disk bytes/sec","28673533.3222784"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\avg. disk bytes/read","0"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\avg. disk bytes/read","0"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\avg. disk bytes/read","0"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\avg. disk bytes/read","0"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\avg. disk bytes/read","8192"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\avg. disk bytes/write","0"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\avg. disk bytes/write","0"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\avg. disk bytes/write","4994.97674418605"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\avg. disk bytes/write","61440"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\avg. disk bytes/write","9754.03389830508"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\avg. disk bytes/transfer","0"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\avg. disk bytes/transfer","0"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\avg. disk bytes/transfer","4994.97674418605"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\avg. disk bytes/transfer","61440"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\avg. disk bytes/transfer","9390.82926829268"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\avg. disk sec/transfer","0"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\avg. disk sec/transfer","0"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\avg. disk sec/transfer","0.000514111627906977"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\avg. disk sec/transfer","8.67E-05"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\avg. disk sec/transfer","0.293418756878049"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(tempdb)\log flushes/sec","0.992960900178634"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(model)\log flushes/sec","0"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(msdb)\log flushes/sec","0"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(mssqlsystemresource)\log flushes/sec","0"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(tpcc)\log flushes/sec","255.190951345909"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(_total)\log flushes/sec","256.183912246088"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(master)\log flushes/sec","0"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(tempdb)\log bytes flushed/sec","61007.5177069753"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(model)\log bytes flushed/sec","0"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(msdb)\log bytes flushed/sec","0"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(mssqlsystemresource)\log bytes flushed/sec","0"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(tpcc)\log bytes flushed/sec","1257771.65672547"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(_total)\log bytes flushed/sec","1318779.17443245"
"Blog-B1","1/7/2020 8:22:20 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(master)\log bytes flushed/sec","0"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\processor(_total)\% processor time","20.33432839402"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\processor(0)\% processor time","28.1446883553906"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\processor(1)\% processor time","14.0860404249236"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\processor(2)\% processor time","20.33432839402"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\processor(3)\% processor time","18.7722564017459"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\processor(_total)\% privileged time","5.0767289762605"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\processor(_total)\% user time","15.2301969260423"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\sqlserver:workload group stats(default)\cpu usage %","11.975"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\sqlserver:workload group stats(internal)\cpu usage %","1.25"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\memory\available kbytes","1729292"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\memory\committed bytes","32403992576"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\paging file(_total)\% usage","5.01749139083059"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\sqlserver:memory manager\database cache memory (kb)","27966976"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\sqlserver:memory manager\free memory (kb)","33712"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\sqlserver:memory manager\target server memory (kb)","29085480"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\sqlserver:memory manager\total server memory (kb)","29085480"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\disk reads/sec","1595.19754787282"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\disk writes/sec","1901.73361269793"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\disk transfers/sec","3496.93116057075"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\disk read bytes/sec","13067858.3121741"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\disk write bytes/sec","17789159.0495648"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\disk bytes/sec","30857017.3617389"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\avg. disk bytes/read","8192"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\avg. disk bytes/write","9354.1802757158"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\avg. disk bytes/transfer","8824.0276816609"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\avg. disk sec/transfer","0.179151575807382"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\disk reads/sec","0"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\disk reads/sec","0"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\disk reads/sec","0"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\disk reads/sec","0"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\disk reads/sec","1595.19754787282"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\disk writes/sec","0"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\disk writes/sec","0"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\disk writes/sec","470.895862741217"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\disk writes/sec","3.02502695551103"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\disk writes/sec","1427.81272300121"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\disk transfers/sec","0"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\disk transfers/sec","0"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\disk transfers/sec","470.895862741217"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\disk transfers/sec","3.02502695551103"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\disk transfers/sec","3023.01027087402"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\disk read bytes/sec","0"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\disk read bytes/sec","0"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\disk read bytes/sec","0"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\disk read bytes/sec","0"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\disk read bytes/sec","13067858.3121741"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\disk write bytes/sec","0"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\disk write bytes/sec","0"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\disk write bytes/sec","3032061.15152491"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\disk write bytes/sec","185857.656146598"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\disk write bytes/sec","14571240.2418933"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\disk bytes/sec","0"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\disk bytes/sec","0"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\disk bytes/sec","3032061.15152491"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\disk bytes/sec","185857.656146598"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\disk bytes/sec","27639098.5540674"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\avg. disk bytes/read","0"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\avg. disk bytes/read","0"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\avg. disk bytes/read","0"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\avg. disk bytes/read","0"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\avg. disk bytes/read","8192"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\avg. disk bytes/write","0"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\avg. disk bytes/write","0"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\avg. disk bytes/write","6438.92077087794"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\avg. disk bytes/write","61440"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\avg. disk bytes/write","10205.2881355932"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\avg. disk bytes/transfer","0"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\avg. disk bytes/transfer","0"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\avg. disk bytes/transfer","6438.92077087794"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\avg. disk bytes/transfer","61440"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\avg. disk bytes/transfer","9142.90593729153"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\avg. disk sec/transfer","0"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\avg. disk sec/transfer","0"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\avg. disk sec/transfer","0.00047954539614561"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\avg. disk sec/transfer","0.000122266666666667"
